PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20197229","Biosynthesis of silver and gold nanoparticles using Brevibacterium casei","Kalishwaralal K, Deepak V, Ram Kumar Pandian S, Kottaisamy M, BarathmaniKanth S, Kartikeyan B, Gurunathan S.","Colloids Surf B Biointerfaces. 2010 Jun 1;77(2):257-62. doi: 10.1016/j.colsurfb.2010.02.007. Epub 2010 Feb 11.","Kalishwaralal K","Colloids Surf B Biointerfaces","2010","2010/03/04","","","10.1016/j.colsurfb.2010.02.007"
"31760373","Antimicrobial and catalytic activities of biosynthesized gold, silver and palladium nanoparticles from Solanum nigurum leaves","Vijilvani C, Bindhu MR, Frincy FC, AlSalhi MS, Sabitha S, Saravanakumar K, Devanesan S, Umadevi M, Aljaafreh MJ, Atif M.","J Photochem Photobiol B. 2020 Jan;202:111713. doi: 10.1016/j.jphotobiol.2019.111713. Epub 2019 Nov 15.","Vijilvani C","J Photochem Photobiol B","2020","2019/11/25","","","10.1016/j.jphotobiol.2019.111713"
"24210247","Catalytic degradation of organic dyes using biosynthesized silver nanoparticles","Vidhu VK, Philip D.","Micron. 2014 Jan;56:54-62. doi: 10.1016/j.micron.2013.10.006. Epub 2013 Oct 19.","Vidhu VK","Micron","2014","2013/11/12","","","10.1016/j.micron.2013.10.006"
"36142546","Green Synthesis of Endolichenic Fungi Functionalized Silver Nanoparticles: The Role in Antimicrobial, Anti-Cancer, and Mosquitocidal Activities","Mohanta YK, Nayak D, Mishra AK, Chakrabartty I, Ray MK, Mohanta TK, Tayung K, Rajaganesh R, Vasanthakumaran M, Muthupandian S, Murugan K, Sharma G, Dahms HU, Hwang JS.","Int J Mol Sci. 2022 Sep 13;23(18):10626. doi: 10.3390/ijms231810626.","Mohanta YK","Int J Mol Sci","2022","2022/09/23","PMC9502095","","10.3390/ijms231810626"
"31437555","Eco-friendly synthesis of silver nanoparticles using Senna alata bark extract and its antimicrobial mechanism through enhancement of bacterial membrane degradation","Ontong JC, Paosen S, Shankar S, Voravuthikunchai SP.","J Microbiol Methods. 2019 Oct;165:105692. doi: 10.1016/j.mimet.2019.105692. Epub 2019 Aug 19.","Ontong JC","J Microbiol Methods","2019","2019/08/23","","","10.1016/j.mimet.2019.105692"
"32908245","Polyphenols profile of pomegranate leaves and their role in green synthesis of silver nanoparticles","Swilam N, Nematallah KA.","Sci Rep. 2020 Sep 9;10(1):14851. doi: 10.1038/s41598-020-71847-5.","Swilam N","Sci Rep","2020","2020/09/10","PMC7481211","","10.1038/s41598-020-71847-5"
"29803881","Potential adverse outcome pathway (AOP) of silver nanoparticles mediated reproductive toxicity in zebrafish","Ma YB, Lu CJ, Junaid M, Jia PP, Yang L, Zhang JH, Pei DS.","Chemosphere. 2018 Sep;207:320-328. doi: 10.1016/j.chemosphere.2018.05.019. Epub 2018 May 11.","Ma YB","Chemosphere","2018","2018/05/28","","","10.1016/j.chemosphere.2018.05.019"
"28600989","RETRACTED: Anisotropic (spherical/hexagon/cube) silver nanoparticle embedded magnetic carbon nanosphere as platform for designing of tramadol imprinted polymer","Patra S, Roy E, Parui R, Madhuri R, Sharma PK.","Biosens Bioelectron. 2017 Nov 15;97:208-217. doi: 10.1016/j.bios.2017.06.003. Epub 2017 Jun 7.","Patra S","Biosens Bioelectron","2017","2017/06/11","","","10.1016/j.bios.2017.06.003"
"32357560","Biofilm Eradication Using Biogenic Silver Nanoparticles","Estevez MB, Raffaelli S, Mitchell SG, Faccio R, Alborés S.","Molecules. 2020 Apr 26;25(9):2023. doi: 10.3390/molecules25092023.","Estevez MB","Molecules","2020","2020/05/03","PMC7249070","","10.3390/molecules25092023"
"31260647","DNA-templated silver nanocluster for live-intracellular FOXP3 detection","Lee SY, Fazlina N, Tye GJ.","Anal Biochem. 2019 Sep 15;581:113352. doi: 10.1016/j.ab.2019.113352. Epub 2019 Jun 28.","Lee SY","Anal Biochem","2019","2019/07/02","","","10.1016/j.ab.2019.113352"
"31726123","In situ formation of silver nanoparticles-contained gelatin-PEG-dopamine hydrogels via enzymatic cross-linking reaction for improved antibacterial activities","Pham TN, Jiang YS, Su CF, Jan JS.","Int J Biol Macromol. 2020 Mar 1;146:1050-1059. doi: 10.1016/j.ijbiomac.2019.09.230. Epub 2019 Nov 11.","Pham TN","Int J Biol Macromol","2020","2019/11/15","","","10.1016/j.ijbiomac.2019.09.230"
"29564534","Green synthesis of Stereospermum suaveolens capped silver and gold nanoparticles and assessment of their innate antioxidant, antimicrobial and antiproliferative activities","Francis S, Koshy EP, Mathew B.","Bioprocess Biosyst Eng. 2018 Jul;41(7):939-951. doi: 10.1007/s00449-018-1925-0. Epub 2018 Mar 21.","Francis S","Bioprocess Biosyst Eng","2018","2018/03/23","","","10.1007/s00449-018-1925-0"
"29748718","Synthesis of Ag/rGO composite materials with antibacterial activities using facile and rapid microwave-assisted green route","Fan B, Li Y, Han F, Su T, Li J, Zhang R.","J Mater Sci Mater Med. 2018 May 10;29(5):69. doi: 10.1007/s10856-018-6081-1.","Fan B","J Mater Sci Mater Med","2018","2018/05/12","","","10.1007/s10856-018-6081-1"
"29366864","Green synthesized silver nanoparticles by marine endophytic fungus Penicillium polonicum and its antibacterial efficacy against biofilm forming, multidrug-resistant Acinetobacter baumanii","Neethu S, Midhun SJ, Radhakrishnan EK, Jyothis M.","Microb Pathog. 2018 Mar;116:263-272. doi: 10.1016/j.micpath.2018.01.033. Epub 2018 Jan 31.","Neethu S","Microb Pathog","2018","2018/01/26","","","10.1016/j.micpath.2018.01.033"
"27349801","Synthesis and Assessment of DNA/Silver Nanoclusters Probes for Optimal and Selective Detection of Tristeza Virus Mild Strains","Shokri E, Hosseini M, Faridbod F, Rahaie M.","J Fluoresc. 2016 Sep;26(5):1795-803. doi: 10.1007/s10895-016-1871-7. Epub 2016 Jun 27.","Shokri E","J Fluoresc","2016","2016/06/29","","","10.1007/s10895-016-1871-7"
"28963525","Phyto-mediated metallic nano-architectures via Melissa officinalis L.: synthesis, characterization and biological properties","Fierascu I, Georgiev MI, Ortan A, Fierascu RC, Avramescu SM, Ionescu D, Sutan A, Brinzan A, Ditu LM.","Sci Rep. 2017 Sep 29;7(1):12428. doi: 10.1038/s41598-017-12804-7.","Fierascu I","Sci Rep","2017","2017/10/01","PMC5622205","","10.1038/s41598-017-12804-7"
"27906138","Larvicidal activity of green synthesized silver nanoparticles using Excoecaria agallocha L. (Euphorbiaceae) leaf extract against Aedes aegypti","Anil Kumar V, Ammani K, Jobina R, Parasuraman P, Siddhardha B.","IET Nanobiotechnol. 2016 Dec;10(6):382-388. doi: 10.1049/iet-nbt.2015.0101.","Anil Kumar V","IET Nanobiotechnol","2016","2016/12/02","PMC8676638","","10.1049/iet-nbt.2015.0101"
"34389391","Green synthesis of antibacterial and cytotoxic silver nanoparticles by Piper nigrum seed extract and development of antibacterial silver based chitosan nanocomposite","Kanniah P, Chelliah P, Thangapandi JR, Gnanadhas G, Mahendran V, Robert M.","Int J Biol Macromol. 2021 Oct 31;189:18-33. doi: 10.1016/j.ijbiomac.2021.08.056. Epub 2021 Aug 10.","Kanniah P","Int J Biol Macromol","2021","2021/08/14","","","10.1016/j.ijbiomac.2021.08.056"
"35714944","Green synthesized Ag-nanoparticles using Scutellaria multicaulis stem extract and their selective cytotoxicity against breast cancer","Gharari Z, Hanachi P, Walker TR.","Anal Biochem. 2022 Sep 15;653:114786. doi: 10.1016/j.ab.2022.114786. Epub 2022 Jun 15.","Gharari Z","Anal Biochem","2022","2022/06/17","","","10.1016/j.ab.2022.114786"
"34365582","GC-MS based lemon grass metabolite analysis involved in the synthesis of silver nanoparticles and evaluation of photo-catalytic degradation of methylene blue","Singh D, Bansal A, Jain A, Tyagi LK, Mondal S, Patel RK.","Biometals. 2021 Oct;34(5):1121-1139. doi: 10.1007/s10534-021-00337-6. Epub 2021 Aug 7.","Singh D","Biometals","2021","2021/08/08","","","10.1007/s10534-021-00337-6"
"19180451","A simple and 'green' synthesis of polymer-based silver colloids and their antibacterial properties","Bo L, Yang W, Chen M, Gao J, Xue Q.","Chem Biodivers. 2009 Jan;6(1):111-6. doi: 10.1002/cbdv.200800112.","Bo L","Chem Biodivers","2009","2009/01/31","","","10.1002/cbdv.200800112"
"24299862","Green synthesis of xanthan conformation-based silver nanoparticles: antibacterial and catalytic application","Xu W, Jin W, Lin L, Zhang C, Li Z, Li Y, Song R, Li B.","Carbohydr Polym. 2014 Jan 30;101:961-7. doi: 10.1016/j.carbpol.2013.10.032. Epub 2013 Oct 21.","Xu W","Carbohydr Polym","2014","2013/12/05","","","10.1016/j.carbpol.2013.10.032"
"33078530","Green synthesis of silver nanoparticles using canthaxanthin from Dietzia maris AURCCBT01 and their cytotoxic properties against human keratinocyte cell line","Venil CK, Malathi M, Velmurugan P, Renuka Devi P.","J Appl Microbiol. 2021 May;130(5):1730-1744. doi: 10.1111/jam.14889. Epub 2020 Oct 20.","Venil CK","J Appl Microbiol","2021","2020/10/20","","","10.1111/jam.14889"
"29768242","Antibacterial, anticancer and antioxidant potential of silver nanoparticles engineered using Trigonella foenum-graecum seed extract","Goyal S, Gupta N, Kumar A, Chatterjee S, Nimesh S.","IET Nanobiotechnol. 2018 Jun;12(4):526-533. doi: 10.1049/iet-nbt.2017.0089.","Goyal S","IET Nanobiotechnol","2018","2018/05/17","PMC8676058","","10.1049/iet-nbt.2017.0089"
"35619324","Green Synthesis of Silver Nanoparticles of Vernonia cinerea Leaf Extract and their In vitro Cytotoxicity Activity against Neuroblastoma SHSY-5Y Cell Lines, Antimicrobial and Antioxidant Studies","Palei NN, Krishnan SN, Jayaraman R, Reddy SH, Balaji A, Samanta MK, Mohanta BC.","Recent Pat Nanotechnol. 2023;17(3):270-280. doi: 10.2174/1872210516666220520144453.","Palei NN","Recent Pat Nanotechnol","2023","2022/05/27","","","10.2174/1872210516666220520144453"
"32597512","Phytostimulant properties of highly stable silver nanoparticles obtained with saponin extract from Chenopodium quinoa","Segura R, Vásquez G, Colson E, Gerbaux P, Frischmon C, Nesic A, García DE, Cabrera-Barjas G.","J Sci Food Agric. 2020 Oct;100(13):4987-4994. doi: 10.1002/jsfa.10529. Epub 2020 Jun 29.","Segura R","J Sci Food Agric","2020","2020/06/30","","","10.1002/jsfa.10529"
"36511037","Mosquito larvicidal potential of Solanum xanthocarpum leaf extract derived silver nanoparticles and its bio-toxicity on non-target aquatic organism","Kumar P, Kumar D, Kumar V, Chauhan R, Singh H.","J Vector Borne Dis. 2022 Jul-Sep;59(3):216-227. doi: 10.4103/0972-9062.325635.","Kumar P","J Vector Borne Dis","2022","2022/12/13","","","10.4103/0972-9062.325635"
"33821295","Nanoplatform based on GSH-responsive mesoporous silica nanoparticles for cancer therapy and mitochondrial targeted imaging","He H, Meng S, Li H, Yang Q, Xu Z, Chen X, Sun Z, Jiang B, Li C.","Mikrochim Acta. 2021 Apr 6;188(5):154. doi: 10.1007/s00604-021-04810-4.","He H","Mikrochim Acta","2021","2021/04/06","","","10.1007/s00604-021-04810-4"
"20085297","Heightened reactive oxygen species generation in the antimicrobial activity of a three component iodinated chitosan-silver nanoparticle composite","Banerjee M, Mallick S, Paul A, Chattopadhyay A, Ghosh SS.","Langmuir. 2010 Apr 20;26(8):5901-8. doi: 10.1021/la9038528.","Banerjee M","Langmuir","2010","2010/01/21","","","10.1021/la9038528"
"29808218","Ag/AgBr-loaded mesoporous silica for rapid sterilization and promotion of wound healing","Jin C , Liu X , Tan L , Cui Z , Yang X , Zheng Y , Yeung KWK , Chu PK , Wu S .","Biomater Sci. 2018 Jun 25;6(7):1735-1744. doi: 10.1039/c8bm00353j.","Jin C","Biomater Sci","2018","2018/05/30","","","10.1039/c8bm00353j"
"33147820","Silver Nanoparticle Regulates Salt Tolerance in Wheat Through Changes in ABA Concentration, Ion Homeostasis, and Defense Systems","Wahid I, Kumari S, Ahmad R, Hussain SJ, Alamri S, Siddiqui MH, Khan MIR.","Biomolecules. 2020 Nov 2;10(11):1506. doi: 10.3390/biom10111506.","Wahid I","Biomolecules","2020","2020/11/05","PMC7694077","","10.3390/biom10111506"
"33181272","Improved green biosynthesis of chitosan decorated Ag- and Co(3)O(4)-nanoparticles: A relationship between surface morphology, photocatalytic and biomedical applications","Kiani M, Rabiee N, Bagherzadeh M, Ghadiri AM, Fatahi Y, Dinarvand R, Webster TJ.","Nanomedicine. 2021 Feb;32:102331. doi: 10.1016/j.nano.2020.102331. Epub 2020 Nov 10.","Kiani M","Nanomedicine","2021","2020/11/12","","","10.1016/j.nano.2020.102331"
"25544703","Mosquito larvicidal potential of silver nanoparticles synthesized using Chomelia asiatica (Rubiaceae) against Anopheles stephensi, Aedes aegypti, and Culex quinquefasciatus (Diptera: Culicidae)","Muthukumaran U, Govindarajan M, Rajeswary M.","Parasitol Res. 2015 Mar;114(3):989-99. doi: 10.1007/s00436-014-4265-2. Epub 2014 Dec 30.","Muthukumaran U","Parasitol Res","2015","2014/12/30","","","10.1007/s00436-014-4265-2"
"33212110","Lignin from oil palm empty fruit bunches: Characterization, biological activities and application in green synthesis of silver nanoparticles","Zevallos Torres LA, Woiciechowski AL, Oliveira de Andrade Tanobe V, Zandoná Filho A, Alves de Freitas R, Noseda MD, Saito Szameitat E, Faulds C, Coutinho P, Bertrand E, Soccol CR.","Int J Biol Macromol. 2021 Jan 15;167:1499-1507. doi: 10.1016/j.ijbiomac.2020.11.104. Epub 2020 Nov 16.","Zevallos Torres LA","Int J Biol Macromol","2021","2020/11/19","","","10.1016/j.ijbiomac.2020.11.104"
"35678901","Controlled synthesis of silver-based ternary quantum dots with outstanding luminescence","Mbaz GIM, Parani S, Oluwafemi OS.","J Fluoresc. 2022 Sep;32(5):1769-1777. doi: 10.1007/s10895-022-02988-1. Epub 2022 Jun 9.","Mbaz GIM","J Fluoresc","2022","2022/06/09","","","10.1007/s10895-022-02988-1"
"36364438","Green Synthesis and Characterization of Silver Nanoparticles Using Myrsine africana Leaf Extract for Their Antibacterial, Antioxidant and Phytotoxic Activities","Sarwer Q, Amjad MS, Mehmood A, Binish Z, Mustafa G, Farooq A, Qaseem MF, Abasi F, Pérez de la Lastra JM.","Molecules. 2022 Nov 6;27(21):7612. doi: 10.3390/molecules27217612.","Sarwer Q","Molecules","2022","2022/11/11","PMC9656711","","10.3390/molecules27217612"
"25893431","Antibacterial properties of cetyltrimethylammonium bromide-stabilized green silver nanoparticles against methicillin-resistant Staphylococcus aureus","Jang H, Lim SH, Choi JS, Park Y.","Arch Pharm Res. 2015 Oct;38(10):1906-12. doi: 10.1007/s12272-015-0605-8. Epub 2015 Apr 19.","Jang H","Arch Pharm Res","2015","2015/04/21","","","10.1007/s12272-015-0605-8"
"27180838","Eco-friendly drugs from the marine environment: spongeweed-synthesized silver nanoparticles are highly effective on Plasmodium falciparum and its vector Anopheles stephensi, with little non-target effects on predatory copepods","Murugan K, Panneerselvam C, Subramaniam J, Madhiyazhagan P, Hwang JS, Wang L, Dinesh D, Suresh U, Roni M, Higuchi A, Nicoletti M, Benelli G.","Environ Sci Pollut Res Int. 2016 Aug;23(16):16671-85. doi: 10.1007/s11356-016-6832-9. Epub 2016 May 16.","Murugan K","Environ Sci Pollut Res Int","2016","2016/05/17","","","10.1007/s11356-016-6832-9"
"21181192","Evaluation of green synthesized silver nanoparticles against parasites","Marimuthu S, Rahuman AA, Rajakumar G, Santhoshkumar T, Kirthi AV, Jayaseelan C, Bagavan A, Zahir AA, Elango G, Kamaraj C.","Parasitol Res. 2011 Jun;108(6):1541-9. doi: 10.1007/s00436-010-2212-4. Epub 2010 Dec 22.","Marimuthu S","Parasitol Res","2011","2010/12/25","","","10.1007/s00436-010-2212-4"
"26249603","Antimicrobial efficacy of green synthesized drug blended silver nanoparticles against dental caries and periodontal disease causing microorganisms","Emmanuel R, Palanisamy S, Chen SM, Chelladurai K, Padmavathy S, Saravanan M, Prakash P, Ajmal Ali M, Al-Hemaid FM.","Mater Sci Eng C Mater Biol Appl. 2015 Nov 1;56:374-9. doi: 10.1016/j.msec.2015.06.033. Epub 2015 Jun 17.","Emmanuel R","Mater Sci Eng C Mater Biol Appl","2015","2015/08/08","","","10.1016/j.msec.2015.06.033"
"31791838","Biological synthesis of silver nanoparticles using Rheum ribes and evaluation of their anticarcinogenic and antimicrobial potential: A novel approach in phytonanotechnology","Aygün A, Gülbağça F, Nas MS, Alma MH, Çalımlı MH, Ustaoglu B, Altunoglu YC, Baloğlu MC, Cellat K, Şen F.","J Pharm Biomed Anal. 2020 Feb 5;179:113012. doi: 10.1016/j.jpba.2019.113012. Epub 2019 Nov 26.","Aygün A","J Pharm Biomed Anal","2020","2019/12/04","","","10.1016/j.jpba.2019.113012"
"34051198","Green synthesis and characterization of titanium dioxide nanoparticles using leaf extract of Pouteria campechiana and larvicidal and pupicidal activity on Aedes aegypti","Narayanan M, Devi PG, Natarajan D, Kandasamy S, Devarayan K, Alsehli M, Elfasakhany A, Pugazhendhi A.","Environ Res. 2021 Sep;200:111333. doi: 10.1016/j.envres.2021.111333. Epub 2021 May 27.","Narayanan M","Environ Res","2021","2021/05/29","","","10.1016/j.envres.2021.111333"
"31509195","Study of the activity of Punica granatum-mediated silver nanoparticles against Candida albicans and Candida glabrata, alone or in combination with azoles or polyenes","Souza JAS, Alves MM, Barbosa DB, Lopes MM, Pinto E, Figueiral MH, Delbem ACB, Mira NP.","Med Mycol. 2020 Jun 1;58(4):564-567. doi: 10.1093/mmy/myz094.","Souza JAS","Med Mycol","2020","2019/09/12","","","10.1093/mmy/myz094"
"35199287","Accumulation, Chronicity, and Induction of Oxidative Stress Regulating Genes Through Allium cepa L. Functionalized Silver Nanoparticles in Freshwater Common Carp (Cyprinus carpio)","Krishnasamy Sekar R, Arunachalam R, Anbazhagan M, Palaniyappan S, Veeran S, Sridhar A, Ramasamy T.","Biol Trace Elem Res. 2023 Feb;201(2):904-925. doi: 10.1007/s12011-022-03164-z. Epub 2022 Feb 23.","Krishnasamy Sekar R","Biol Trace Elem Res","2023","2022/02/24","","","10.1007/s12011-022-03164-z"
"36724546","Exploring the potential of eco-friendly silver nanoparticles to inhibit azole-resistant clinical isolates of Candida spp","Roa Cordero MV, Romero Pineda MF, Guerrero Rodríguez JM, López Ortíz JG, Leal Pinto SM.","J Environ Sci Health A Tox Hazard Subst Environ Eng. 2023;58(1):31-38. doi: 10.1080/10934529.2023.2172267. Epub 2023 Feb 1.","Roa Cordero MV","J Environ Sci Health A Tox Hazard Subst Environ Eng","2023","2023/02/01","","","10.1080/10934529.2023.2172267"
"29886330","Phyto-mediated synthesis of silver nanoparticles using fucoidan isolated from Spatoglossum asperum and assessment of antibacterial activities","Ravichandran A, Subramanian P, Manoharan V, Muthu T, Periyannan R, Thangapandi M, Ponnuchamy K, Pandi B, Marimuthu PN.","J Photochem Photobiol B. 2018 Aug;185:117-125. doi: 10.1016/j.jphotobiol.2018.05.031. Epub 2018 May 31.","Ravichandran A","J Photochem Photobiol B","2018","2018/06/11","","","10.1016/j.jphotobiol.2018.05.031"
