PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32570219","Plasma endothelial cells-derived extracellular vesicles promote wound healing in diabetes through YAP and the PI3K/Akt/mTOR pathway","Wei F, Wang A, Wang Q, Han W, Rong R, Wang L, Liu S, Zhang Y, Dong C, Li Y.","Aging (Albany NY). 2020 Jun 22;12(12):12002-12018. doi: 10.18632/aging.103366. Epub 2020 Jun 22.","Wei F","Aging (Albany NY)","2020","2020/06/23","PMC7343472","","10.18632/aging.103366"
"24115884","Skin wound healing, ischemia-reperfusion injury and nerve regeneration: Similarities in the sequential events and molecular basis","Al-Qattan M, Al-Kattan W.","Can J Plast Surg. 2004 Fall;12(3):131-3. doi: 10.1177/229255030401200307.","Al-Qattan M","Can J Plast Surg","2004","2013/10/12","PMC3792800","","10.1177/229255030401200307"
"15837149","Wound-healing perspectives","Li W, Dasgeb B, Phillips T, Li Y, Chen M, Garner W, Woodley DT.","Dermatol Clin. 2005 Apr;23(2):181-92. doi: 10.1016/j.det.2004.09.004.","Li W","Dermatol Clin","2005","2005/04/20","","","10.1016/j.det.2004.09.004"
"36176601","Biofabricated macrophage and fibroblast membranes synergistically promote skin wound healing","Wang D, Chen H, Lei L, Chen J, Gao J, Liu J, Li Q, Xie Y, Hu Y, Ni Y.","Bioeng Transl Med. 2022 Jun 3;7(3):e10344. doi: 10.1002/btm2.10344. eCollection 2022 Sep.","Wang D","Bioeng Transl Med","2022","2022/09/30","PMC9472019","","10.1002/btm2.10344"
"32821743","Platelet-rich plasma accelerates skin wound healing by promoting re-epithelialization","Xu P, Wu Y, Zhou L, Yang Z, Zhang X, Hu X, Yang J, Wang M, Wang B, Luo G, He W, Cheng B.","Burns Trauma. 2020 Aug 14;8:tkaa028. doi: 10.1093/burnst/tkaa028. eCollection 2020.","Xu P","Burns Trauma","2020","2020/08/22","PMC7427034","","10.1093/burnst/tkaa028"
"36883869","Role of NK Cells in Skin Wound Healing of Mice","Cavalcante-Silva J, Koh TJ.","J Immunol. 2023 Apr 1;210(7):981-990. doi: 10.4049/jimmunol.2200637.","Cavalcante-Silva J","J Immunol","2023","2023/03/08","PMC10181875","NIHMS1870959","10.4049/jimmunol.2200637"
"37121696","Effect of Ointment Base on the Skin Wound-Healing Deficits in Streptozotocin-Induced Diabetic Rat","Otake H, Mano Y, Deguchi S, Ogata F, Kawasaki N, Nagai N.","Biol Pharm Bull. 2023;46(5):707-712. doi: 10.1248/bpb.b22-00871.","Otake H","Biol Pharm Bull","2023","2023/04/30","","","10.1248/bpb.b22-00871"
"36113546","Platelet-rich fibrin accelerates skin wound healing in pressure injuries: a rat model","Zhang T, Wang J, Le K, Guo Y, Zhu B.","J Wound Care. 2022 Sep 2;31(9):800-804. doi: 10.12968/jowc.2022.31.9.800.","Zhang T","J Wound Care","2022","2022/09/16","","","10.12968/jowc.2022.31.9.800"
"28690209","MicroRNAs in skin wound healing","Li D, Landén NX.","Eur J Dermatol. 2017 Jun 1;27(S1):12-14. doi: 10.1684/ejd.2017.3040.","Li D","Eur J Dermatol","2017","2017/07/11","","","10.1684/ejd.2017.3040"
"34944708","Skin Wound Healing of the Adult Newt, Cynops pyrrhogaster: A Unique Re-Epithelialization and Scarless Model","Ishii T, Takashimizu I, Casco-Robles MM, Taya Y, Yuzuriha S, Toyama F, Maruo F, Kishi K, Chiba C.","Biomedicines. 2021 Dec 13;9(12):1892. doi: 10.3390/biomedicines9121892.","Ishii T","Biomedicines","2021","2021/12/24","PMC8698868","","10.3390/biomedicines9121892"
"25924569","Regenerative Skin Wound Healing in Mammals: State-of-the-Art on Growth Factor and Stem Cell Based Treatments","Borena BM, Martens A, Broeckx SY, Meyer E, Chiers K, Duchateau L, Spaas JH.","Cell Physiol Biochem. 2015;36(1):1-23. doi: 10.1159/000374049. Epub 2015 Apr 27.","Borena BM","Cell Physiol Biochem","2015","2015/05/01","","","10.1159/000374049"
"32226648","Suppressor of Fused Inhibits Skin Wound Healing","Yang BB, Zheng YX, Yan BX, Cao HL, Landeck L, Chen JQ, Li W, Min M, Wang P, Cai SQ, Zheng M, Man XY.","Adv Wound Care (New Rochelle). 2020 May 1;9(5):233-244. doi: 10.1089/wound.2018.0890. Epub 2020 Mar 19.","Yang BB","Adv Wound Care (New Rochelle)","2020","2020/04/01","PMC7099415","","10.1089/wound.2018.0890"
"12477368","Can thermal lasers promote skin wound healing?","Capon A, Mordon S.","Am J Clin Dermatol. 2003;4(1):1-12. doi: 10.2165/00128071-200304010-00001.","Capon A","Am J Clin Dermatol","2003","2002/12/13","","","10.2165/00128071-200304010-00001"
"37982286","RBM3 Accelerates Wound Healing of Skin in Diabetes through ERK1/2 Signaling","Feng J, Long M, Zhao X, Yan P, Lin Y, Wang M, Huang W.","Curr Mol Pharmacol. 2024;17(1):e18761429260980. doi: 10.2174/0118761429260980231005105929.","Feng J","Curr Mol Pharmacol","2024","2023/11/20","","","10.2174/0118761429260980231005105929"
"33320743","Hyaluronan in skin wound healing: therapeutic applications","King IC, Sorooshian P.","J Wound Care. 2020 Dec 2;29(12):782-787. doi: 10.12968/jowc.2020.29.12.782.","King IC","J Wound Care","2020","2020/12/15","","","10.12968/jowc.2020.29.12.782"
"29798659","[Research progress of adipose-derived stem cells in skin wound healing]","Tang S, Tan Q, Zhou Y, Lü Q.","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi. 2017 Jun 15;31(6):745-750. doi: 10.7507/1002-1892.201701003.","Tang S","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi","2017","2018/05/26","PMC8498304","","10.7507/1002-1892.201701003"
"32708518","Carbonic Anhydrase VI in Skin Wound Healing Study on Car6 Knockout Mice","Pemmari T, Laakso J, Patrikainen MS, Parkkila S, Järvinen TAH.","Int J Mol Sci. 2020 Jul 18;21(14):5092. doi: 10.3390/ijms21145092.","Pemmari T","Int J Mol Sci","2020","2020/07/26","PMC7404312","","10.3390/ijms21145092"
"32119761","SIRT3 deficiency delays diabetic skin wound healing via oxidative stress and necroptosis enhancement","Yang S, Xu M, Meng G, Lu Y.","J Cell Mol Med. 2020 Apr;24(8):4415-4427. doi: 10.1111/jcmm.15100. Epub 2020 Mar 2.","Yang S","J Cell Mol Med","2020","2020/03/03","PMC7176871","","10.1111/jcmm.15100"
"37389885","Valproic acid accelerates skin wound healing in mice via its anti-inflammatory and apoptotic cell clearance-promoting effects","Chen H, Liang F, Fu C, Wang Z, Zhang Z.","J Int Med Res. 2023 Jun;51(6):3000605231184038. doi: 10.1177/03000605231184038.","Chen H","J Int Med Res","2023","2023/06/30","PMC10328034","","10.1177/03000605231184038"
"37511590","Anti-Inflammatory and Histological Analysis of Skin Wound Healing through Topical Application of Mexican Propolis","Balderas-Cordero D, Canales-Alvarez O, Sánchez-Sánchez R, Cabrera-Wrooman A, Canales-Martinez MM, Rodriguez-Monroy MA.","Int J Mol Sci. 2023 Jul 23;24(14):11831. doi: 10.3390/ijms241411831.","Balderas-Cordero D","Int J Mol Sci","2023","2023/07/29","PMC10380968","","10.3390/ijms241411831"
"36994997","Autophagy is the key to making chronic wounds acute in skin wound healing","Mijaljica D, Spada F, Klionsky DJ, Harrison IP.","Autophagy. 2023 Sep;19(9):2578-2584. doi: 10.1080/15548627.2023.2194155. Epub 2023 Apr 11.","Mijaljica D","Autophagy","2023","2023/03/30","PMC10392758","","10.1080/15548627.2023.2194155"
"37263631","Calcium silicate-stimulated adipose-derived stem cells promote angiogenesis and improve skin wound healing","Wang M, Zhan H, Wang J, Song H, Sun J, Zhao G.","Aging (Albany NY). 2023 Jun 1;15(11):4746-4756. doi: 10.18632/aging.204760. Epub 2023 Jun 1.","Wang M","Aging (Albany NY)","2023","2023/06/01","PMC10292880","","10.18632/aging.204760"
"35197246","Beyond the Code: Noncoding RNAs in Skin Wound Healing","Li D, Niu G, Landén NX.","Cold Spring Harb Perspect Biol. 2022 Feb 23;14(9):a041230. doi: 10.1101/cshperspect.a041230. Online ahead of print.","Li D","Cold Spring Harb Perspect Biol","2022","2022/02/24","PMC9438779","","10.1101/cshperspect.a041230"
"25945283","Keratinocyte Migration and a Hypothetical New Role for Extracellular Heat Shock Protein 90 Alpha in Orchestrating Skin Wound Healing","Woodley DT, Wysong A, DeClerck B, Chen M, Li W.","Adv Wound Care (New Rochelle). 2015 Apr 1;4(4):203-212. doi: 10.1089/wound.2014.0566.","Woodley DT","Adv Wound Care (New Rochelle)","2015","2015/05/07","PMC4397998","","10.1089/wound.2014.0566"
"37310204","Roles of bovine sialoglycoproteins for anti-skin aging and accelerating skin wound healing","Wang X, Yue L, Zhang F, Bao X, Song W, Li Z.","J Cosmet Dermatol. 2023 Dec;22(12):3470-3479. doi: 10.1111/jocd.15859. Epub 2023 Jun 13.","Wang X","J Cosmet Dermatol","2023","2023/06/13","","","10.1111/jocd.15859"
"37501100","A frog peptide provides new strategies for the intervention against skin wound healing","Li C, Fu Z, Jin T, Liu Y, Liu N, Yin S, Wang Z, Huang Y, Wang Y, Zhang Y, Li J, Wu Y, He L, Tang J, Wang Y, Yang X.","Cell Mol Biol Lett. 2023 Jul 28;28(1):61. doi: 10.1186/s11658-023-00468-3.","Li C","Cell Mol Biol Lett","2023","2023/07/27","PMC10375744","","10.1186/s11658-023-00468-3"
"35664010","Single-Cell RNA-seq Analysis Reveals Cellular Functional Heterogeneity in Dermis Between Fibrotic and Regenerative Wound Healing Fates","Chen CJ, Kajita H, Takaya K, Aramaki-Hattori N, Sakai S, Asou T, Kishi K.","Front Immunol. 2022 May 17;13:875407. doi: 10.3389/fimmu.2022.875407. eCollection 2022.","Chen CJ","Front Immunol","2022","2022/06/06","PMC9156976","","10.3389/fimmu.2022.875407"
"31579755","Oxytocin effects on experimental skin wound healing","Sorg H, Grambow E, Eckl E, Vollmar B.","Innov Surg Sci. 2017 Aug 8;2(4):219-232. doi: 10.1515/iss-2017-0033. eCollection 2017 Dec.","Sorg H","Innov Surg Sci","2017","2019/10/04","PMC6754027","","10.1515/iss-2017-0033"
"37641806","Paeonol accelerates skin wound healing by regulating macrophage polarization and inflammation in diabetic rats","Zhang Z, Chen T, Liu W, Xiong J, Jiang L, Liu M.","Korean J Physiol Pharmacol. 2023 Sep 1;27(5):437-448. doi: 10.4196/kjpp.2023.27.5.437.","Zhang Z","Korean J Physiol Pharmacol","2023","2023/08/29","PMC10466073","","10.4196/kjpp.2023.27.5.437"
"37168862","Physiological fibrin hydrogel modulates immune cells and molecules and accelerates mouse skin wound healing","Pereira RVS, EzEldeen M, Ugarte-Berzal E, Martens E, Malengier-Devlies B, Vandooren J, Vranckx JJ, Matthys P, Opdenakker G.","Front Immunol. 2023 Apr 24;14:1170153. doi: 10.3389/fimmu.2023.1170153. eCollection 2023.","Pereira RVS","Front Immunol","2023","2023/05/11","PMC10165074","","10.3389/fimmu.2023.1170153"
"38041730","miR-21 Expressed by Dermal Fibroblasts Enhances Skin Wound Healing Through the Regulation of Inflammatory Cytokine Expression","Liu C, Zhang Q, Liu Z, Zhuang D, Wang S, Deng H, Shi Y, Sun J, Guo J, Wei F, Wu X.","Inflammation. 2023 Dec 2. doi: 10.1007/s10753-023-01930-2. Online ahead of print.","Liu C","Inflammation","2023","2023/12/02","","","10.1007/s10753-023-01930-2"
"36594386","Histone deacetylase 6 promotes skin wound healing by regulating fibroblast migration and differentiation in aged mice","Qin YM, Li P, Mu XP, Li ZM, Sun C, Xue WL, Sun J, Bai JJ, Zhu YC, Wang MJ.","Sheng Li Xue Bao. 2022 Dec 25;74(6):979-992.","Qin YM","Sheng Li Xue Bao","2022","2023/01/03","","",""
"36356402","Polarized P(VDF-TrFE) film promotes skin wound healing through controllable surface potential","Zhou Z, Wang J, Zhang J, Duan X, Lin W, Cheng K, Weng W, Chen Z.","Colloids Surf B Biointerfaces. 2023 Jan;221:112980. doi: 10.1016/j.colsurfb.2022.112980. Epub 2022 Oct 28.","Zhou Z","Colloids Surf B Biointerfaces","2023","2022/11/10","","","10.1016/j.colsurfb.2022.112980"
"36629153","Retraction: Sericin hydrogels promote skin wound healing with effective regeneration of hair follicles and sebaceous glands after complete loss of epidermis and dermis","Qi C, Xu L, Deng Y, Wang G, Wang Z, Wang L.","Biomater Sci. 2023 Jan 31;11(3):1077-1078. doi: 10.1039/d3bm90005c.","Qi C","Biomater Sci","2023","2023/01/11","","","10.1039/d3bm90005c"
"31813660","Activation of STING signaling accelerates skin wound healing","Mizutani Y, Kanbe A, Ito H, Seishima M.","J Dermatol Sci. 2020 Jan;97(1):21-29. doi: 10.1016/j.jdermsci.2019.11.008. Epub 2019 Nov 26.","Mizutani Y","J Dermatol Sci","2020","2019/12/10","","","10.1016/j.jdermsci.2019.11.008"
"26244104","Extracellular Matrix-Inspired Growth Factor Delivery Systems for Skin Wound Healing","Briquez PS, Hubbell JA, Martino MM.","Adv Wound Care (New Rochelle). 2015 Aug 1;4(8):479-489. doi: 10.1089/wound.2014.0603.","Briquez PS","Adv Wound Care (New Rochelle)","2015","2015/08/06","PMC4505763","","10.1089/wound.2014.0603"
"33752688","Systemic and topical administration of spermidine accelerates skin wound healing","Ito D, Ito H, Ideta T, Kanbe A, Ninomiya S, Shimizu M.","Cell Commun Signal. 2021 Mar 22;19(1):36. doi: 10.1186/s12964-021-00717-y.","Ito D","Cell Commun Signal","2021","2021/03/23","PMC7986284","","10.1186/s12964-021-00717-y"
"26443866","Improvement of skin wound healing in diabetic mice by kinin B2 receptor blockade","Desposito D, Chollet C, Taveau C, Descamps V, Alhenc-Gelas F, Roussel R, Bouby N, Waeckel L.","Clin Sci (Lond). 2016 Jan;130(1):45-56. doi: 10.1042/CS20150295. Epub 2015 Oct 6.","Desposito D","Clin Sci (Lond)","2016","2015/10/08","","","10.1042/CS20150295"
"32373645","PC4 serves as a negative regulator of skin wound healing in mice","Liao F, Chen L, Luo P, Jiang Z, Chen Z, Wang Z, Zhang C, Wang Y, He J, Wang Q, Wang Y, Liu L, Huang Y, Wang H, Jiang Q, Luo M, Gan Y, Liu Y, Wang Y, Wu J, Xie W, Cheng Z, Dai Y, Li J, Liu Z, Yang F, Shi C.","Burns Trauma. 2020 May 5;8:tkaa010. doi: 10.1093/burnst/tkaa010. eCollection 2020.","Liao F","Burns Trauma","2020","2020/05/07","PMC7198317","","10.1093/burnst/tkaa010"
"35884953","4-Aminopyridine Induces Nerve Growth Factor to Improve Skin Wound Healing and Tissue Regeneration","Jagadeeshaprasad MG, Govindappa PK, Nelson AM, Noble MD, Elfar JC.","Biomedicines. 2022 Jul 8;10(7):1649. doi: 10.3390/biomedicines10071649.","Jagadeeshaprasad MG","Biomedicines","2022","2022/07/27","PMC9313269","","10.3390/biomedicines10071649"
"33446038","Comprehensive Analysis of Cell Therapy on Chronic Skin Wound Healing: A Meta-Analysis","Dong Y, Yang Q, Sun X.","Hum Gene Ther. 2021 Aug;32(15-16):787-795. doi: 10.1089/hum.2020.275. Epub 2021 May 6.","Dong Y","Hum Gene Ther","2021","2021/01/15","","","10.1089/hum.2020.275"
"32167156","Low-concentration DMSO accelerates skin wound healing by Akt/mTOR-mediated cell proliferation and migration in diabetic mice","Guo W, Qiu W, Ao X, Li W, He X, Ao L, Hu X, Li Z, Zhu M, Luo D, Xing W, Xu X.","Br J Pharmacol. 2020 Jul;177(14):3327-3341. doi: 10.1111/bph.15052. Epub 2020 Apr 7.","Guo W","Br J Pharmacol","2020","2020/03/14","PMC7312275","","10.1111/bph.15052"
"33336572","Injectable Adhesive Self-Healing Multicross-Linked Double-Network Hydrogel Facilitates Full-Thickness Skin Wound Healing","Yang B, Song J, Jiang Y, Li M, Wei J, Qin J, Peng W, López Lasaosa F, He Y, Mao H, Yang J, Gu Z.","ACS Appl Mater Interfaces. 2020 Dec 30;12(52):57782-57797. doi: 10.1021/acsami.0c18948. Epub 2020 Dec 18.","Yang B","ACS Appl Mater Interfaces","2020","2020/12/18","","","10.1021/acsami.0c18948"
"15828942","Wound healing in denervated rat skin","Fukai T, Takeda A, Uchinuma E.","Wound Repair Regen. 2005 Mar-Apr;13(2):175-80. doi: 10.1111/j.1067-1927.2005.130208.x.","Fukai T","Wound Repair Regen","2005","2005/04/15","","","10.1111/j.1067-1927.2005.130208.x"
"31887972","Ulmus parvifolia Accelerates Skin Wound Healing by Regulating the Expression of MMPs and TGF-β","Kang MC, Yumnam S, Park WS, So HM, Kim KH, Shin MC, Ahn MJ, Kim SY.","J Clin Med. 2019 Dec 26;9(1):59. doi: 10.3390/jcm9010059.","Kang MC","J Clin Med","2019","2020/01/01","PMC7019489","","10.3390/jcm9010059"
"37329998","Progranulin inhibits fibrosis by interacting with and up-regulating DNAJC3 during mouse skin wound healing","Li S, Liu J, Guo J, Xu Y, Zhou Z, Li Z, Cai H.","Cell Signal. 2023 Sep;109:110770. doi: 10.1016/j.cellsig.2023.110770. Epub 2023 Jun 16.","Li S","Cell Signal","2023","2023/06/17","","","10.1016/j.cellsig.2023.110770"
"27363517","Accelerating skin wound healing by M-CSF through generating SSEA-1 and -3 stem cells in the injured sites","Li Y, Jalili RB, Ghahary A.","Sci Rep. 2016 Jul 1;6:28979. doi: 10.1038/srep28979.","Li Y","Sci Rep","2016","2016/07/02","PMC4929493","","10.1038/srep28979"
"34143322","Circ_PRKDC knockdown promotes skin wound healing by enhancing keratinocyte migration via miR-31/FBN1 axis","Han D, Liu W, Li G, Liu L.","J Mol Histol. 2021 Aug;52(4):681-691. doi: 10.1007/s10735-021-09996-8. Epub 2021 Jun 18.","Han D","J Mol Histol","2021","2021/06/18","","","10.1007/s10735-021-09996-8"
"22627845","Fetal microchimerism in skin wound healing","Nassar D, Khosrotehrani K, Aractingi S.","Chimerism. 2012 Apr-Jun;3(2):45-7. doi: 10.4161/chim.20739. Epub 2012 Apr 1.","Nassar D","Chimerism","2012","2012/05/26","PMC3442813","","10.4161/chim.20739"
"32560821","Topical GDF11 accelerates skin wound healing in both type 1 and 2 diabetic mouse models","Li Q, Jiao L, Shao Y, Li M, Gong M, Zhang Y, Tan Z, Wang Y, Yang X, Wang Z, Zhang Y.","Biochem Biophys Res Commun. 2020 Aug 13;529(1):7-14. doi: 10.1016/j.bbrc.2020.05.036. Epub 2020 Jun 5.","Li Q","Biochem Biophys Res Commun","2020","2020/06/21","","","10.1016/j.bbrc.2020.05.036"
"23640793","Skin wound healing in different aged Xenopus laevis","Bertolotti E, Malagoli D, Franchini A.","J Morphol. 2013 Aug;274(8):956-64. doi: 10.1002/jmor.20155. Epub 2013 May 3.","Bertolotti E","J Morphol","2013","2013/05/04","","","10.1002/jmor.20155"
"37799640","Retracted: Efficacy of Human Adipose Derived Mesenchymal Stem Cells in Promoting Skin Wound Healing","Healthcare Engineering JO.","J Healthc Eng. 2023 Sep 27;2023:9758310. doi: 10.1155/2023/9758310. eCollection 2023.","Healthcare Engineering JO","J Healthc Eng","2023","2023/10/06","PMC10550408","","10.1155/2023/9758310"
"27648732","Accelerated skin wound healing using electrospun nanofibrous mats blended with mussel adhesive protein and polycaprolactone","Kim BJ, Cheong H, Choi ES, Yun SH, Choi BH, Park KS, Kim IS, Park DH, Cha HJ.","J Biomed Mater Res A. 2017 Jan;105(1):218-225. doi: 10.1002/jbm.a.35903. Epub 2016 Oct 11.","Kim BJ","J Biomed Mater Res A","2017","2016/09/21","","","10.1002/jbm.a.35903"
"36947966","Insulin modified Decellularized Adipose Tissue/Tremella Polysaccharide hydrogel loaded with ADSCs for skin wound healing","Dong J, Kong L, Jiang W, Wang Q, Chen Y, Liu H.","Biochem Biophys Res Commun. 2023 May 14;656:46-52. doi: 10.1016/j.bbrc.2023.03.027. Epub 2023 Mar 11.","Dong J","Biochem Biophys Res Commun","2023","2023/03/22","","","10.1016/j.bbrc.2023.03.027"
"38145691","ROS/pH dual responsive PRP-loaded multifunctional chitosan hydrogels with controlled release of growth factors for skin wound healing","He Y, Yang W, Zhang C, Yang M, Yu Y, Zhao H, Guan F, Yao M.","Int J Biol Macromol. 2023 Dec 23;258(Pt 2):128962. doi: 10.1016/j.ijbiomac.2023.128962. Online ahead of print.","He Y","Int J Biol Macromol","2023","2023/12/25","","","10.1016/j.ijbiomac.2023.128962"
"23527289","Gender affects skin wound healing in plasminogen deficient mice","Rønø B, Engelholm LH, Lund LR, Hald A.","PLoS One. 2013;8(3):e59942. doi: 10.1371/journal.pone.0059942. Epub 2013 Mar 20.","Rønø B","PLoS One","2013","2013/03/26","PMC3603995","","10.1371/journal.pone.0059942"
"34820586","Reversibly immortalized keratinocytes (iKera) facilitate re-epithelization and skin wound healing: Potential applications in cell-based skin tissue engineering","Zhong J, Wang H, Yang K, Wang H, Duan C, Ni N, An L, Luo Y, Zhao P, Gou Y, Sheng S, Shi D, Chen C, Wagstaff W, Hendren-Santiago B, Haydon RC, Luu HH, Reid RR, Ho SH, Ameer GA, Shen L, He TC, Fan J.","Bioact Mater. 2021 Jul 29;9:523-540. doi: 10.1016/j.bioactmat.2021.07.022. eCollection 2022 Mar.","Zhong J","Bioact Mater","2021","2021/11/25","PMC8581279","","10.1016/j.bioactmat.2021.07.022"
"31940773","Promotion of Wound Healing and Prevention of Frostbite Injury in Rat Skin by Exopolysaccharide from the Arctic Marine Bacterium Polaribacter sp. SM1127","Sun ML, Zhao F, Chen XL, Zhang XY, Zhang YZ, Song XY, Sun CY, Yang J.","Mar Drugs. 2020 Jan 11;18(1):48. doi: 10.3390/md18010048.","Sun ML","Mar Drugs","2020","2020/01/17","PMC7024241","","10.3390/md18010048"
